id	tweet	subtask_a
45928	sevgilimin yanıma gelmesine 2 gün kaldı . . asker olsa böyle gününü saymam , gurbet zormuş arkadaşlar . .	NOT
20592	gidenler bırak gitsin . bu saatten sonra gidene don diyen tuvalet terliği	NOT
28203	allah yar ve yardımcınız olsun , yolun açık olsun	NOT
36830	hocam sıralama yanlış kuranı kerimi en üste koyman kazı	NOT
22336	ne geldiğini anladık ne gittiğini hem playback yaptın zaten senden çok başkaları söyledi	NOT
20809	hayatýnýzýn en önemli iki günüdoğduğunuz gün ile bunun sebebini bulduğunuz gündür	NOT
45580	insan soğuk havalarla baş edebiliyor da kalbi üşüyünce elinden bir şey gelmiyor	NOT
39739	tamam kardeşimde artık gına geldik her durumda hükümeti suçlutirlar ama ana ihanet çetesi chpnin yaptığı hwr zarara gık diyebilmiyorlar hal böyle olunca tabii olarak bende eleştirmelerini denksiz ve algıya yönelik buluyorum ve canımı acıtıyor eleştirmek hakkımız ama hak ve haksızı	NOT
22125	dm kutum senin beyninden daha boş	OFF
12582	allah sizden razı olsun zulme rıza sabır değildir bakın halimize ne kadar uzak bir toplumuz ayetlerden cihattan zalimleri allahın emrettiği gibi cezalandıran yönetim yok değil insanlara zulmeden hayvana zulüm eden bile korkmalı oysa bu dünyada cezalarını da müslümanlar vermeli	OFF
41146	valla doğru söze şapka çıkartılır	NOT
41860	boş oturacaksam niye staj yapıyorum evde de oturuyordum zaten	NOT
25362	ladenli kutsallaştırma saklanma sigara kağıdı altlamasana restbet50tl bedavabahıs	NOT
33641	dün ınstagram üzerinden Kerimhan durmaz isimli bir sapık , uçak helasında dilim varmayan bir şey yaparken videosunu çekip paylaşmış . rica ederim , şu insan müsveddesini sosyal medya üzerinden şikayet edin . Btk'ya şikayet edin . savcılığa şikayet edin .	OFF
15397	kesinlikle eye lider kullanmalısın yani bence dene sen gider	NOT
43683	minik olduğun için kudurmakta haklısın	OFF
14753	kızlar artık aynı kıyafetleri giymekten küflendiler yemin ederim bir senedir aynı stille aynı şarkıyla performans sergiliyorlar şaka gibi ama acı bir gerçek	NOT
35565	işte görüyorsun varlık içinde yokluk bu demek ‍♂️	NOT
26685	anlaşılmaz bunca yıl nasıl nehrine kapıldığım	NOT
31639	kedi yine bizim terasta doğurmuş bu sefer o bebişlerimiz doya doya seveceğim yeho	NOT
16992	fıfa oynarken yazıyorsam değerini bil	NOT
28896	azgın olduğum söyleniyor , öyle çalışabileceğime inanıyorum , benim gibi azgın bayan var mı ? yaş önemli değil	NOT
22905	insan , , ancak sevdiğinden bir şey öğrenir . .	NOT
26085	baktık trip atınca her isteğimiz yerine getiriliyor bizde atmaya devam ettik	NOT
18947	tekfirci arkadaş , ailesi dahil çevresindeki herkesi tekfir etmiş . tekfir edecek kimse kalmayınca , o hızla en son kendisini tekfir edip müşrik ilan etmiş	OFF
41427	beyza allah için şu çocuğu niye üzdün be	NOT
45837	mevzu çin heyetinin cuma günü tarım ziyaretlerini iptal etmesi ... trump , sisi'yle buluşmada . gazeteciler ise mnuchin'e iptalin nedenini soruyor . o da görüşmelerle ilgili kafa karışıklığına sebep olmak istemedik nevinden biriyle söyleyince , trump bu işe fena bozuluyor .	NOT
15643	geçmiş olsun günlüklerinin ilgiyle takipçisiyim	NOT
34749	küçük çaplı imza attım ne olmuş yani ...	NOT
43891	40 yıldır pkk var akp de 17 yıldır iktidarda neden kayyum zamanında çıktı bunlar daha doğrusu çıkarıldı bu ülkenin insanına koyun gözüyle baktınız kimse yemez sizin siyasi oyunlarınızı ha gerçi sende kombineni kaptıranlardansın puhaha	NOT
31376	yani kriz mi var demek istiyorsun . reis duymasın .	NOT
23474	h . mahalli banane bize ne türkçe dahi bilmeyen bir arap gazeteci den nasıl öldüyse öldü . onunla yaradanı ilgilenir son türkiye hapishanelerindeki gazeteci meslektaşlarınla ilgilen türkiyenin ekmeğini yiyorsun fikir ayrılıklarına bakmadan ilgilen silivri'de başlayabilirsin	OFF
41334	aferim böyle kırmaya devam et	NOT
40564	çok iyi değil . şunu tekrar edebilir misiniz ? ne kadar ? : 511214e9-2012 -4097 - af79-3900b46eba9e	NOT
38615	8 … nereye dede ? diye soranlara , koltuk değnekleriyle köprüye koşarken , “ cennete ” diye cevap veren dede , 9 … bir polis aracından megafonla ' ' lütfen buradan ayrılmayın . varlığınız bize güç veriyor ' ' anonsu yapan polis , 10. . jetlere ” yakıtın bitmeyecek mi ulan ” diyen abi ,	NOT
36944	hahhaha çok iyi ya ekrem başkan iyice bozdu bunların kimyayı .	NOT
43743	beni yarı yolda bırakan insanların yolunu bulamayışlarını zevkle izliyorum .	NOT
24892	al bizden o kadar . eyt gasp edilmiş bir haktır bu hak verilmediği sürece bu zulüm bitmediği sürece direnişe devam	NOT
21521	stoklarda iç'te azalma son 4 yıldır gözleniliyor aslında . genelde de üç'te stok yenilenmesi görülür . ancak yaşanan son finansal belirsizlik , bu sürecin farklı işlemesine neden olabilir	NOT
25660	yalnız kardeşim bir dahakine füze atmanı istiyorum böyle ölmem aksjslks müthiş bir şey bu slskslslsl	NOT
16314	umurumda değil lan ben kitap okuyorum zaten . . artık hayatımın aforizması oldu bu söz .	NOT
42059	takibe aldım malik kardeşim . yılmak yok yola devam edeceğiz . allah'ın izniyle inşallah .	NOT
25685	bilmiyorum az önce bir mentionda gördüm	NOT
16941	ortamı germeyen , neşeli , türkü söyleyen , dertlere derman , halka hitap eden bir cumhurbaşkanı olsun , değişmesin yeter	NOT
44387	evet kurban seni düşünerek senin iyiliğine olan herşeyi sana serbest bırakmış . kötülüğüne olan hava ve hevese dayalı zararlı olan sana faydası olmayan herşeyi de sana yasaklamış . senin iyiliğini seni yaratan mi düşünür ? yoksa gözü doymayan insan ve demokrasi mi ? ? ? ? bence yaratan	NOT
34036	muhasebeci abla öpebilir miyim dedi olmaz orucum bozulur dedim	NOT
12472	şakrak kuşu ordubozan eylem haramzade elma çayı teşkilatsız	NOT
35040	voleybol topu değil ha dikkat edesin piro	NOT
38450	Kandi'likçi anlamıştıııimonun ağzını bir kapatayım da görsün . .	NOT
29686	mısır ah mısır ! 9 şehit daha doğdu cennet yurduna . türlü işkenceler sonunda darağacından göçtüler ebedî saadete . vallahi bu zulüm payidar olmaz ! allah'ın ( ac ) azabı mutlaktır !	NOT
20346	herkese hayırlı bayramlar sen bamya çorbasıyla kavurma	NOT
41030	fb sadece ister kiralamaz / almaz	NOT
23354	türkiye'de her on kadından dokuzu güzel olduğuna inanıyormuş . napalım güzeliz çünkü maşallah bize	NOT
27760	çocukken öğrenmek lazım bunları . yaz tatillerinde laiklik kurslarına gitmiş olsaydın şimdi o leblebileri iki gözün kapalı bile yakalardın .	OFF
14167	realmadrid hakemler tarafından kollanıyor hem avrupa kupalarında hem ispanya da	NOT
38720	böyle adalet mi olur amk . bu Galati'n çocuğu tecavüz etmesini biliyor o zaman küçük olmuyor cezaya gelince yaşı küçük . vicdanınızı silerim .	OFF
23007	bana bakın ezik 1. sınıflar ben o ortak gruba bir şey yazıyorsam cevap vermek zorundasınız size şamar manyağı yaparım	OFF
26269	allah topunuzu bildiği gibi yapsın sözde müslümanlar sizi ! şükürler olsun ki bu sefer hedef aldığınız sanatkarlarımız için bu iftiralara inandırmanız zor insanları	OFF
29761	nere geliyorsun . otur oturduğun yerde iş var iş .	NOT
22491	şeyi hatırla solo atilla vardı ya yakalandı amerikada . o zaman dabi polis copla bir kadını sokakta dövmüştü . daha sonra anlaşıldı ki ikisi de figüranmış . hop atilla kayboldu .	NOT
44635	afiyet olsun , tanıdık da oralar bir an şey yaptım xjdkdkd	NOT
11480	valla kimse kusura bakmasın ben maça içimde biriken sınırı stresi boşaltmak için gidiyorum o yüzden hunharca küfür de ederim bağırırım da çağırımımda bu benim en doğal hakkım .	NOT
39775	ay ben az önce büyük tüpün 110 kira olduğunu öğrendim şok	NOT
37431	yok bizde biraz şerefsizlik yaptık	OFF
28962	belimi o kadar çukurlaştırmama izin varsa ben de yaparım , başlangıçtaki postürünü koruyarak yapsın bunu sıkıysa . ( yüzü yamyassı oldu . )	NOT
37952	kanunlar daima egemenliğin verdiği kibri kırmalıdır kanunların ruhu üzerine - montesquieu	NOT
37777	bensiz böyle bir şey yapacağına inanmıyorum bu yola beraber baş koyduk bir iki ay bekle beni	NOT
18008	paran neyse vereyim de ötede oyna .	OFF
35374	ayrıca , son olarak da belediyelere ait spor kulüpleri hakkında yeni bir yasal statü kazandırma çalışmaları yapılmalı ve bu gasp işlemlerinin önüne geçilmelidir .	NOT
43195	yaşamın ufak çıkıntısının ucu bana dokundu galiba aq	OFF
44318	sen beni tanımazsın severim dee söylemem , sen beni uzak sanırsın bilirim söz dinlememe	NOT
41575	yüzünüz varsa hesabını açıp cevap yaz	OFF
25381	dünyanın en güzel takımı . devam !	NOT
32586	karlı bir kış gecesi aşık olmuşumdur belki sen .	NOT
26022	evin en soğuk odasında 10 yaşında ışıtıcıyla ve yorganla tek başıma izlemiştim . ten sonra ışıtıcıya ihtiyacım kalmadı . hayatımda izlediğim en unutulmaz şeylerdi .	NOT
41768	bir zamanlar herkese benden çay lafı vardı . bilir misin ? zararın bedelini ödemek isteyenlerden alsanız ya . bedavaya havada kapmaca oynarken eğlenmişlerdir .	NOT
21878	ihanet ektiğin yerden sadakat bekleme , hazırla geçenidaha sevişeceğin çok pişmanlığın olacakpia	NOT
20957	isim sayılarla neredeyse hergün milletin paralarıyla oynuyorum bazen o kadar büyük rakamlar oluyor ki en ufak virgül kayması büyük mevlalı cezalar çıkarıyor büyük stres altındayım yurtdışı ayrı yurtiçi ayrı basuru firmam var hepsiyle tekte ilgileniyorum raporu ayrı beyanı ayrı vb	NOT
40748	buram buram anadolu kokuyorsun boş yapma ya	NOT
36186	yavrucum yaz kenara şike şike şampiyon fenerbahçe . yok ben fetöden hapis olan yada kaçan savcı hakimin tarafındayım diyorsan o başka git o zaman onların yanına silivriye ha de	OFF
24506	arabalar başıbozukluğuna aramamış bereketliydi efsaneleşmekte zorlamadığınızı duyurulmamasını sövdürtmem	OFF
42046	tamam tekne falan güzel ama ben elifi özledim	NOT
29106	seni düşünürken “ sen şimdi onu düşünüyorsun ama belki de o şu an başka biriyle sevişiyor ” fikrini asamıyorum	NOT
21109	tekrar eden kiss sahnesi . ikisi de heyecan yerlerde duramıyorlardı ... . .	NOT
33147	yaaa siz hikmete kurban olun adam yıkıyor ortalığı	NOT
23536	ben , fenerbahçeye küfür ettiği için 4 yıldır kuzenimle konuşmayan adamım . benim fenerbahçe’liliğim böyle yapacak bir şey yok . ama o feliyim diye geçinen topçuların da evveliyatını sikeyim . geçecekler o işleri !	OFF
13493	kesinlikle kanıtlanmış bir gerçektir ! katılıyorum hem de harfiyen	NOT
29840	yorumcular neden gs li . nedir giren çıkan .	OFF
36122	hala üyesi olmayan var mı arkadaşlar adamlar çekim taleplerini 5 dakikada sonuçlandırıyorlar	NOT
27650	merhaba avrupa yakası kendi yerimde veya otel & ev klasik ve hizmeti vermekteyim . bilgi için arayın 07127178548 ipek	NOT
41458	takipsizlik alan ve 3 yıldır haklarında soruşturma bile olmayan khk mağdurları var !	NOT
23823	dmsaş incele usta salı ekmek onda gibi , benim taramadan da o çıktı	NOT
40284	selçuk sempatik ama gerçekten artık zamanı geçti	NOT
20385	Skills : durduk yerde tabancanın üci koptu diyerek kendimi güldürebiliyorum	NOT
30102	bölümde de Fado'ma neftah vakum şoku yasatırlar belki	NOT
22793	niye herkes cocuya comolliye sallıyor küfür ediyor ? onları bu takımın başına ben mi getirdim ? onları bu aldığımız sonuçlardan sonra ben mi kovmadım ? hmm	NOT
29708	iyi akşamlar şimdi çerçiler kalmadı	NOT
44936	bizde çok istiyor ama lafta kalıyor	NOT
26920	aras diyorum ama o da kötünün iyisi	NOT
19473	herkesin sesini duyunca huzur bulduğu birileri vardır ,	NOT
43747	sadece futbol anlamda değil , karakter anlamda da süper bir kişi ! çok fakir bir ailenin çocuğu	NOT
10557	herkesin hatıraları canlanıyor . yeni nesil çok değerini bilmiyor .	NOT
40749	o en son 200 kiloluk kemiğin altına girmeyecektim , belim pert oldu aq	OFF
35830	saygı bitince sevginin alacağı yol kısa olur derlerdi de inanmazdım . ne kadar da haklılarmış ...	NOT
33800	göreceğiz işte sabah haberde gördüm inşaallah güzel şeyler olucak	NOT
23836	olmaya devlet cihanda bir nefes uyku gibi .	NOT
10594	hayaaattttt beni neden yoruyoşuuuğgnn derken annemin ne yaptın da yoruldun mutfağa gel yardım et diye cevap vermesi olmayan enerjimi de bitirdi şu an mutfaktan yazıyorum	NOT
18143	en büyük hatanız hdp / demirtaşa destek ve ziyaretti . etnik kürt milliyetçiliği yapan dahası pkk destekçisi adamları türk milletine kakalamaya çalıştınız . siz milleti aptal yerine koyunca işler rast gitmedi haliyle ... bırakın masalları , gözümüzün önünden toz olun	OFF
11262	hangisini söyleyeyim birini söylesem diğeri öksüz kalır	NOT
42095	200 lira zam yapmaktan utanmayıp bir de " biz 2500 liraya itü'lü mühendis çalıştırdık , sizin maaşınız fazla bile diye böbürlenmek ? tımarhanemde onlayım .	NOT
19276	kafanda çok fazla soru işareti var	NOT
13287	üzmek istemem ama en fazla 1 yıl sonra aynı olucak tecrübeyle sabit :(	NOT
14819	34 tbj 25 plakalı taksi kadıköy otobüs duraklarının önünde dolmuşçuluk yapıyor . havaalanına yolcu götürüyor . taksi plakası ile bu şekilde yolcu taşımacılığı mümkün mü ? ayrıca burada kendi düzenlerini kurmuşlar . dolan taksinin ardından diğer taksi geliyor . @ibbbeyazmasa	NOT
13019	menfaatçi anket şirketleri sahnede erken çıktı . işleri güçleri algı yaratmak ; sandığa giden sayısını azaltmak ! iyi parti şu an tek çıkar yol . ne olursa olsun şu an ki egemenleri destekleyen çevrenizdekilere kulak asmayın . sizde biliyorsunuz akp sayesinde bir kesere sap oldular	OFF
32657	’ çöpten çıkarıp geceleri yediğim ekmek hiç ağrıma gitmiyor . ülkemde tıp fakültesi varken buralarda olmam daha çok ağrıma gidiyor . ne olursa olsun ülkeme doktor olarak döneceğim . ’	NOT
36929	aşırı bakımlı erkek ... allah cemi cümlemizi korusun bu illetten ...	NOT
36492	sanki bünyesi altındayken hiç olmuyormuş gibi kızları da salsa da rahatlasak	NOT
15027	çok güzel poğaça da oluyor . yanda çakmalı Syed olduğumuz için unlulara gidiyor aklımız hep .	NOT
10441	mülayim bir adamsın vesselam unutmadık beş sene geçse de aradan radara yakalanılırsın bu hızla karada atışlarını geliştirmeden elenirse adadan turabiyle de takılma onun gözü parada murat ceylan	NOT
26947	çocuk olmayın , kafanızı kullanın ! her kim ki fatih terim için g . saray başkanı dur der , bilin ki en büyük fatih terim düşmanı dur ! bilin ki en büyük g . saray düşmanı dur !	NOT
29941	gelecek nesillerin teminatı sağlıklı gıdadan geçmektedir . sağlıklı gıda üretimi kamuda gıda mühendisi sayısının artırılması ile mümkündür .	NOT
14355	gelen haberlere göre şam'da 10 civarı patlama meydana gelmiş . suriye hava savunma sistemleri bir çok füzeyi önlemiş .	NOT
45039	e artık yorgana geçiş yaptığıma göre üşümem hahahsh	NOT
36481	bir güneşin batışına , bir de bana bakışına	NOT
43177	n . skubiç’in futbol ukalalığı puan kaybettirmeye devam ediyor .	NOT
11034	ben yine ne yapmışım ya	NOT
25772	biraz öyle oldu hocam . teşekkürler	NOT
21319	vay arkadaş dikiminde bir gururu var	OFF
36212	yeni bir arkadaş kazandım yuppiii	NOT
31323	hayatınız alt üst olur diyorlar nereden biliyorsun belki hayatımın altı üstünden daha iyi denemeden bilemezsin	NOT
23985	ben nefsimi tezkiye edemediğim için kendi savaşım devam ediyor kimseye zararım olmaz , sadece kendime sadece doğruyu söylerim , bazen o doğruya kendim muhalefet ederim ama ballar balını buldum kovanım yağma olsun , felsefem	NOT
37282	kim oldukları değil zihniyet önemli sende iyi biliyorsun ki bu hep var daima da olacak bizim düşman gördüklerimizde bunlar	OFF
33424	kadın ruhunun alkolle ne alakası var onu anlayamadım için ve daha iyimi yalan söylüyor	NOT
12350	herkes üye olduğu tüm gruplarda paylaşabilir mi ? dakikalar bile önemli böyle anlarda . 20 aylık bir bebek kalp ameliyatı oldu . acil kan aranıyor . 0 rh negatif . bebeğin babasının iletişimi : 07953982168 emrah yılmaz	NOT
44199	merhaba , bu eğitim için eğitmenimiz ile görüşebiliriz ancak yeni eğitimlerimiz için yeni kuponlarımız 500 kişilik olacaktır .	NOT
14028	gazeteci dövdü diye yalçın Ayhan’lın sözleşmesini fesih edip ortamda şirin gözüken yalama başakşehir , acaba arda turan için aynısını yapabilecek mi ?	OFF
33492	sayın millî eğitim bakanı , eşinin tayin imkanı olmayan bir sözleşmeli öğretmen için en doğrusu türkiye'nin dört bir yerinde okulu olan meb üzerinden öğretmenin tayininin yapmak ve aile birliğini korumaktır .	NOT
